         9610377 function calls (9601061 primitive calls) in 6.360 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/hatch.py:9(HatchPatternBase)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/error.py:2(FFIError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:2585(ImagePointHandler)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/model.py:239(FunctionPtrType)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:2852(AutoLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/subprocess.py:1034(__enter__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:3790(StringStart)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:1748(_UnboundedCache)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:3018(CloseMatch)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/transforms.py:2607(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/model.py:85(VoidType)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:71(DecompressionBombWarning)
        2    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:4795(_NullToken)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_docstring.py:50(_ArtistKwdocLoader)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_mathtext.py:1420(Vrule)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:2397(LArrow)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:5169(Dict)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:5237(Suppress)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:4552(PrecededBy)
        1    0.000    0.000    0.000    0.000 {built-in method _elementtree._set_factories}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:482(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:262(NullFormatter)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:2439(DArrow)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/dates.py:1578(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:2534(Round4)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/legend_handler.py:238(HandlerLine2DCompound)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/xml/etree/ElementTree.py:106(ParseError)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_mathtext.py:1054(Vbox)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:2856(Literal)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/model.py:261(PointerType)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:2642(Roundtooth)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:1732(NullLocator)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/dates.py:1605(DayLocator)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:3511(BracketAB)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:1046(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:75(DecompressionBombError)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/model.py:192(UnknownFloatType)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_mathtext.py:1410(Hrule)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6825(Arabic)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/kiwisolver/exceptions.py:33(UnknownConstraint)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6809(Katakana)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/model.py:482(StructType)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/rcsetup.py:350(validate_fontsize_None)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_mathtext.py:864(StixSansFonts)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:2711(SimpleEvent)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:2841(Angle)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/backend_managers.py:20(ToolManagerMessageEvent)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_mathtext.py:1061(Hbox)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_mathtext.py:1486(VCentered)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:332(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/hatch.py:140(LargeCircles)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:2369(Ellipse)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:2895(_SingleCharLiteral)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:3551(BracketCurve)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:2832(Empty)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/dates.py:1633(HourLocator)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_mathtext.py:959(STIXSansFontConstants)
        2    0.000    0.000    0.000    0.000 {method '__prepare__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:3492(BracketB)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6769(Latin1)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:657(_ArrayData)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/model.py:204(BaseFunctionType)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/hatch.py:48(NorthEastHatch)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:3005(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/tri/_triinterpolate.py:1061(_DOF_estimator_user)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:5094(TokenConverter)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/hatch.py:31(VerticalHatch)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:355(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/model.py:285(NamedPointerType)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:2476(Round)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:268(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:3246(_WordRegex)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/model.py:97(BasePrimitiveType)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:3443(CurveA)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/kiwisolver/exceptions.py:40(UnknownEditVariable)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:3573(CurveBracket)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_api/deprecation.py:308(_deprecated_parameter_class)
        1    0.000    0.000    0.000    0.000 {function DecompressReader.close at 0x7f205cb371c0}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:1030(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/axes/__init__.py:14(SubplotBase)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/legend_handler.py:513(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/kiwisolver/exceptions.py:47(UnsatisfiableConstraint)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:3458(CurveFilledA)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6813(Korean)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:3256(Char)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:2594(ImageTransformHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6801(Kanji)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:1771(_FifoCache)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/platform.py:761(_unknown_as_blank)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:3001(Bar)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/rcsetup.py:874(_ignorecase)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/error.py:17(VerificationError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:456(ParseFatalException)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/xml/parsers/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/streamplot.py:434(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/_version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6793(Chinese)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:1093(LogFormatterSciNotation)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/backend_bases.py:1335(CloseEvent)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6773(LatinA)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/legend_handler.py:275(HandlerLine2D)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/hatch.py:67(SouthEastHatch)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6821(Thai)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6789(Cyrillic)
        1    0.000    0.000    0.000    0.000 {method '__exit__' of 'posix.ScandirIterator' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.WIFSTOPPED}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6833(Devanagari)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/model.py:486(UnionType)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6817(CJK)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6829(Hebrew)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1304(exec_module)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6805(Hiragana)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/igraph/drawing/__init__.py:253(mark_dirty)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:3448(CurveB)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_compression.py:36(readable)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:3453(CurveAB)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6777(LatinB)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:3463(CurveFilledB)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/error.py:22(VerificationMissing)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/streamplot.py:438(TerminateTrajectory)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_compression.py:160(tell)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:3468(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/igraph/drawing/baseclasses.py:47(bbox)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/error.py:28(PkgConfigError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:102(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_mathtext.py:970(DejaVuSansFontConstants)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/defusedxml/common.py:71(NotSupportedError)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_mathtext.py:966(DejaVuSerifFontConstants)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:461(ParseSyntaxException)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/streamplot.py:510(OutOfBounds)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/contextlib.py:530(__enter__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/xml/etree/__init__.py:1(<module>)
